event-id,visible,timestamp,location-long,location-lat,argos:calcul-freq,argos:iq,argos:lc,argos:location-algorithm,argos:nb-mes,argos:sat-id,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
24174715825,true,2013-03-13 13:22:15.000,177.762,-67.249,4.01677511E8,"8","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715826,true,2013-03-13 13:32:41.000,177.752,-67.252,4.01677519E8,"","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715827,true,2013-03-13 13:36:16.000,177.929,-67.313,4.01677563E8,"","B","least squares",2,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715828,true,2013-03-13 13:54:36.000,177.922,-67.271,4.0167758E8,"","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715829,true,2013-03-13 13:54:36.000,177.909,-67.32,4.01677573E8,"","B","least squares",1,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715830,true,2013-03-13 17:26:38.000,178.065,-67.439,4.01677558E8,"8","A","least squares",3,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715831,true,2013-03-13 18:12:29.000,178.221,-67.473,4.01677557E8,"8","B","least squares",2,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715832,true,2013-03-13 18:27:55.000,178.279,-67.483,4.01677558E8,"48","0","least squares",4,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715833,true,2013-03-13 19:03:46.000,178.355,-67.501,4.01677566E8,"7","B","least squares",1,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715834,true,2013-03-13 19:56:07.000,178.47,-67.523,4.01677553E8,"8","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715835,true,2013-03-14 00:15:26.000,178.978,-67.618,4.01677562E8,"8","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715836,true,2013-03-14 01:02:45.000,179.131,-67.654,4.01677568E8,"8","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715837,true,2013-03-14 01:56:10.000,179.105,-67.704,4.01677558E8,"8","A","least squares",3,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715838,true,2013-03-14 05:00:44.000,179.281,-67.766,4.01677537E8,"8","B","least squares",2,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715839,true,2013-03-14 05:21:56.000,179.252,-67.852,4.01677548E8,"48","1","least squares",6,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715840,true,2013-03-14 05:22:02.000,179.285,-67.839,4.01677564E8,"40","1","least squares",7,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715841,true,2013-03-14 05:32:13.000,179.313,-67.823,4.01677561E8,"40","1","least squares",8,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715842,true,2013-03-14 06:32:17.000,179.122,-67.868,4.01677557E8,"48","0","least squares",4,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715843,true,2013-03-14 06:34:42.000,179.121,-67.868,4.01677547E8,"","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715845,true,2013-03-14 06:59:56.000,179.081,-67.892,4.0167756E8,"40","1","least squares",8,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715846,true,2013-03-14 07:00:58.000,179.081,-67.893,4.01677557E8,"","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715844,true,2013-03-14 07:07:16.000,179.023,-67.9,4.01677559E8,"40","1","least squares",6,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715847,true,2013-03-14 07:56:13.000,179.027,-67.904,4.01677536E8,"58","0","least squares",4,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715848,true,2013-03-14 11:15:49.000,178.909,-68.012,4.01677557E8,"58","0","least squares",4,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715849,true,2013-03-14 11:27:55.000,178.92,-68.019,4.01677562E8,"","B","least squares",1,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715850,true,2013-03-14 11:41:01.000,178.858,-68.035,4.01677577E8,"","A","least squares",3,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715851,true,2013-03-14 11:57:10.000,178.946,-68.037,4.01677563E8,"8","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715852,true,2013-03-14 13:02:14.000,178.943,-68.04,4.01677587E8,"7","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715853,true,2013-03-14 13:17:30.000,178.925,-68.024,4.01677567E8,"","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715854,true,2013-03-14 13:39:18.000,178.811,-68.024,4.01677551E8,"","B","least squares",2,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715855,true,2013-03-14 13:41:00.000,178.811,-68.023,4.01677547E8,"","A","least squares",3,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715856,true,2013-03-14 13:41:00.000,178.813,-68.023,4.01677554E8,"","A","least squares",3,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715857,true,2013-03-14 17:08:56.000,178.95,-68.073,4.01677508E8,"8","B","least squares",2,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715858,true,2013-03-14 17:52:25.000,178.726,-67.96,4.01677556E8,"6","B","least squares",2,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715859,true,2013-03-14 18:07:48.000,178.712,-67.961,4.01677566E8,"","A","least squares",3,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715860,true,2013-03-14 19:34:56.000,178.416,-67.858,4.01677559E8,"8","A","least squares",3,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715861,true,2013-03-14 19:52:09.000,178.431,-67.86,4.01677561E8,"","B","least squares",1,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715862,true,2013-03-14 19:57:34.000,178.429,-67.87,4.01677558E8,"","B","least squares",2,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715863,true,2013-03-15 00:03:15.000,178.069,-67.776,4.01677533E8,"8","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715865,true,2013-03-15 01:50:54.000,177.915,-67.824,4.01677549E8,"8","A","least squares",3,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715864,true,2013-03-15 01:53:13.000,177.981,-67.817,4.01677544E8,"40","1","least squares",4,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715866,true,2013-03-15 05:09:35.000,177.917,-67.836,4.01677488E8,"8","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715867,true,2013-03-15 05:18:57.000,178.429,-67.714,4.01677538E8,"","B","least squares",2,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715868,true,2013-03-15 06:13:24.000,177.883,-67.808,4.01677546E8,"8","B","least squares",1,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715869,true,2013-03-15 06:39:09.000,178.135,-67.774,4.01677612E8,"","B","least squares",1,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715870,true,2013-03-15 06:49:30.000,178.169,-67.747,4.01677486E8,"8","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715871,true,2013-03-15 06:49:30.000,178.24,-67.751,4.01677519E8,"8","B","least squares",1,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715872,true,2013-03-15 07:35:53.000,178.422,-67.709,4.01677553E8,"6","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715873,true,2013-03-15 07:52:36.000,178.517,-67.683,4.0167754E8,"","A","least squares",3,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715874,true,2013-03-15 11:00:34.000,178.95,-67.533,4.01677555E8,"8","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715875,true,2013-03-15 11:28:56.000,178.174,-67.688,4.01677586E8,"","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715876,true,2013-03-15 11:40:16.000,,,,"","","least squares",1,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715877,true,2013-03-15 11:52:36.000,178.464,-67.629,4.01677581E8,"7","B","least squares",1,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715878,true,2013-03-15 11:52:36.000,178.787,-67.558,4.01677568E8,"7","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715879,true,2013-03-15 12:36:47.000,178.611,-67.587,4.0167758E8,"7","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715880,true,2013-03-15 12:52:18.000,178.646,-67.576,4.01677586E8,"","B","least squares",1,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715881,true,2013-03-15 13:06:59.000,178.165,-67.552,4.01677574E8,"8","B","least squares",2,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715882,true,2013-03-15 13:20:14.000,178.241,-67.647,4.01677565E8,"","B","least squares",1,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715883,true,2013-03-15 13:35:01.000,178.045,-67.673,4.01677522E8,"","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715884,true,2013-03-15 13:35:01.000,178.362,-67.584,4.01677531E8,"","B","least squares",1,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715885,true,2013-03-15 17:35:22.000,177.768,-67.605,4.01677472E8,"8","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715886,true,2013-03-15 18:11:41.000,177.7,-67.603,4.01677475E8,"8","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715887,true,2013-03-15 18:16:05.000,178.302,-67.53,4.01677539E8,"5","B","least squares",2,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715888,true,2013-03-15 19:11:13.000,178.525,-67.52,4.01677541E8,"8","A","least squares",3,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715889,true,2013-03-15 19:28:54.000,178.521,-67.511,4.01677552E8,"8","B","least squares",1,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715890,true,2013-03-15 19:44:31.000,178.579,-67.512,4.01677539E8,"","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
